"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid","pmcid_","rt_all_pmid","rt_all_pmcid_pmc","rt_all_pmcid_uid","rt_all_doi","rt_all_filename","rt_all_journal","rt_all_publisher","rt_all_affiliation_institution","rt_all_affiliation_country","rt_all_year_epub","rt_all_year_ppub","rt_all_is_coi_pred","rt_all_coi_text","rt_all_is_coi_pmc_fn","rt_all_is_coi_pmc_title","rt_all_is_relevant_coi","rt_all_is_relevant_coi_hi","rt_all_is_relevant_coi_lo","rt_all_is_explicit_coi","rt_all_coi_1","rt_all_coi_2","rt_all_coi_disclosure_1","rt_all_commercial_1","rt_all_benefit_1","rt_all_consultant_1","rt_all_grants_1","rt_all_brief_1","rt_all_fees_1","rt_all_consults_1","rt_all_connect_1","rt_all_connect_2","rt_all_commercial_ack_1","rt_all_rights_1","rt_all_founder_1","rt_all_advisor_1","rt_all_paid_1","rt_all_board_1","rt_all_no_coi_1","rt_all_no_funder_role_1","rt_all_is_fund_pred","rt_all_fund_text","rt_all_fund_pmc_institute","rt_all_fund_pmc_source","rt_all_fund_pmc_anysource","rt_all_is_fund_pmc_group","rt_all_is_fund_pmc_title","rt_all_is_fund_pmc_anysource","rt_all_is_relevant_fund","rt_all_is_explicit_fund","rt_all_support_1","rt_all_support_3","rt_all_support_4","rt_all_support_5","rt_all_support_6","rt_all_support_7","rt_all_support_8","rt_all_support_9","rt_all_support_10","rt_all_developed_1","rt_all_received_1","rt_all_received_2","rt_all_recipient_1","rt_all_authors_1","rt_all_authors_2","rt_all_thank_1","rt_all_thank_2","rt_all_fund_1","rt_all_fund_2","rt_all_fund_3","rt_all_supported_1","rt_all_financial_1","rt_all_financial_2","rt_all_financial_3","rt_all_grant_1","rt_all_french_1","rt_all_common_1","rt_all_common_2","rt_all_common_3","rt_all_common_4","rt_all_common_5","rt_all_acknow_1","rt_all_disclosure_1","rt_all_disclosure_2","rt_all_fund_ack","rt_all_project_ack","rt_all_is_register_pred","rt_all_register_text","rt_all_type","rt_all_is_research","rt_all_is_review","rt_all_is_reg_pmc_title","rt_all_is_relevant_reg","rt_all_is_method","rt_all_is_NCT","rt_all_is_explicit_reg","rt_all_prospero_1","rt_all_registered_1","rt_all_registered_2","rt_all_registered_3","rt_all_registered_4","rt_all_registered_5","rt_all_not_registered_1","rt_all_registration_1","rt_all_registration_2","rt_all_registration_3","rt_all_registration_4","rt_all_registry_1","rt_all_reg_title_1","rt_all_reg_title_2","rt_all_reg_title_3","rt_all_reg_title_4","rt_all_funded_ct_1","rt_all_ct_2","rt_all_ct_3","rt_all_protocol_1","rt_all_is_success","rt_data_pmid","rt_data_pmcid_pmc","rt_data_pmcid_uid","rt_data_doi","rt_data_filename","rt_data_is_relevant_data","rt_data_is_relevant_code","rt_data_article","rt_data_is_open_data","rt_data_open_data_category","rt_data_is_reuse","rt_data_is_open_code","rt_data_is_code_supplement","rt_data_is_code_reuse","rt_data_is_open_data_das","rt_data_is_open_code_cas","rt_data_das","rt_data_open_data_statements","rt_data_cas","rt_data_open_code_statements","rt_data_is_success"
"30750189","MED","PMC6067275","Dental Science in 1480-As Expounded by Peter De Largelata.","Am J Dent Sci","9",33,1900,"424-426","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Trueman WH.",30750189,"6067275","30750189","","6067275","","PMC 6067275.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750189","","6067275","not found","PMC 6067275.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30750188","MED","PMC6067273","Bleaching Devitalized Teeth with Pyrozone.","Am J Dent Sci","9",33,1900,"410-415","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Parker JP.",30750188,"6067273","30750188","","6067273","","PMC 6067273.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750188","","6067273","not found","PMC 6067273.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30750187","MED","PMC6067271","Monthly Summary.","Am J Dent Sci","9",33,1900,"428-432","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2019-02-13","1900-01-01",NA,NA,NA,30750187,"6067271","30750187","","6067271","","PMC 6067271.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750187","","6067271","not found","PMC 6067271.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30750186","MED","PMC6067269","Dental Fees.","Am J Dent Sci","9",33,1900,"422-424","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,NA,30750186,"6067269","30750186","","6067269","","PMC 6067269.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750186","","6067269","not found","PMC 6067269.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30750185","MED","PMC6067268","Interstate Comity in Dental Legislation.","Am J Dent Sci","9",33,1900,"385-409","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Ottolengui R.",30750185,"6067268","30750185","","6067268","","PMC 6067268.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750185","","6067268","not found","PMC 6067268.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30750184","MED","PMC6067267","Poor Man's Crown.","Am J Dent Sci","9",33,1900,"426-427","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Davenport JN.",30750184,"6067267","30750184","","6067267","","PMC 6067267.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750184","","6067267","not found","PMC 6067267.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30750183","MED","PMC6067266","A Case of Carcinoma of the Lower Jaw-Operation.","Am J Dent Sci","9",33,1900,"416-419","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2019-02-13","1900-01-01",NA,NA,"Kerns AF.",30750183,"6067266","30750183","","6067266","","PMC 6067266.xml","The American Journal of Dental Science","","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30750183","","6067266","not found","PMC 6067266.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5948030","PMC","PMC5948030","Surgery","Glasgow Med J","1",53,1900,"72-75","abstract","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA,"5948030","","","5948030","","PMC 5948030.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","abstract",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5948030","not found","PMC 5948030.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5948029","PMC","PMC5948029","Book Reviews","Glasgow Med J","1",53,1900,"63-71","book-review; book review","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA,"5948029","","","5948029","","PMC 5948029.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","book-review",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5948029","not found","PMC 5948029.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5948024","PMC","PMC5948024","James Adams","Glasgow Med J","1",53,1900,"46-47","obituary","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA,"5948024","","","5948024","","PMC 5948024.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","obituary",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5948024","not found","PMC 5948024.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"PMC5948021","PMC","PMC5948021","Materia Medica and Therapeutics","Glasgow Med J","1",53,1900,"76-78","abstract","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-22","1900-01-01","0367-4800",NA,NA,NA,"5948021","","","5948021","","PMC 5948021.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","abstract",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"","","5948021","not found","PMC 5948021.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436720","MED","PMC5948033","Glasgow Eastern Medical Society.","Glasgow Med J","1",53,1900,"56-61","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,30436720,"5948033","30436720","","5948033","","PMC 5948033.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436720","","5948033","not found","PMC 5948033.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436719","MED","PMC5948032","Three English Medical MSS., 1550-1660.","Glasgow Med J","1",53,1900,"1-10","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Young J.",30436719,"5948032","30436719","","5948032","","PMC 5948032.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436719","","5948032","not found","PMC 5948032.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436718","MED","PMC5948028","Glasgow.-Meteorological and Vital Statistics for the Four Weeks Ending 23rd December, 1899.","Glasgow Med J","1",53,1900,"80","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,30436718,"5948028","30436718","","5948028","","PMC 5948028.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436718","","5948028","not found","PMC 5948028.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436716","MED","PMC5948026","The Forfarshire Medical Association.","Glasgow Med J","1",53,1900,"61-63","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,30436716,"5948026","30436716","","5948026","","PMC 5948026.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436716","","5948026","not found","PMC 5948026.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436715","MED","PMC5948023","A Case of Mastoid Abscess, Followed by Cerebellar Abscess, the Results of Otitis Media: Death.","Glasgow Med J","1",53,1900,"45-46","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Donald HC.",30436715,"5948023","30436715","","5948023","","PMC 5948023.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436715","","5948023","not found","PMC 5948023.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436714","MED","PMC5948022","Glasgow Pathological and Clinical Society.","Glasgow Med J","1",53,1900,"50-56","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,30436714,"5948022","30436714","","5948022","","PMC 5948022.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436714","","5948022","not found","PMC 5948022.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436712","MED","PMC5948019","Current Topics.","Glasgow Med J","1",53,1900,"47-50","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,NA,30436712,"5948019","30436712","","5948019","","PMC 5948019.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436712","","5948019","not found","PMC 5948019.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"30436711","MED","PMC5948018","Clinical Gynæcology.","Glasgow Med J","1",53,1900,"23-37","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-11-16","1900-01-01","0367-4800",NA,"Kelly JK.",30436711,"5948018","30436711","","5948018","","PMC 5948018.xml","Glasgow Medical Journal","Royal Medico-Chirurgical Society of Glasgow; Glasgow","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"30436711","","5948018","not found","PMC 5948018.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29838858","MED","PMC5269984","Gunshot Wounds of the Abdomen.","Hospital (Lond 1886)","693",27,1900,"225","other; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-05-31","1900-01-01","0267-6478",NA,NA,29838858,"5269984","29838858","","5269984","","PMC 5269984.xml","The Hospital","Scientific Press; London","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29838858","","5269984","not found","PMC 5269984.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
