"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid"
"PMC2505374","PMC","PMC2505374","The Irish Dispensary Doctor's Position under the New Local Government Act","Br Med J","2036","1","1900","45-45","letter","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505375","PMC","PMC2505375","Medical Contracts: A Simple Suggestion","Br Med J","2036","1","1900","47-48","letter","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505376","PMC","PMC2505376","Fibroids of the Uterus and Fibroids of the Broad Ligament","Br Med J","2036","1","1900","46-46","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505378","PMC","PMC2505378","Intestinal Antisepsis","Br Med J","2036","1","1900","45-46","letter","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505386","PMC","PMC2505386","Recent Mortality from Diphtheria","Br Med J","2036","1","1900","44-44","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505387","PMC","PMC2505387","Ocean Voyages in Pulmonary Phthisis","Br Med J","2036","1","1900","47-47","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505388","PMC","PMC2505388","Medicine and Pathology","Br Med J","2036","1","1900","44-44","letter","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505394","PMC","PMC2505394","Alcoholism in Relation to Heredity","Br Med J","2036","1","1900","47-47","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505395","PMC","PMC2505395","Alcoholism in Relation to Heredity","Br Med J","2036","1","1900","46-47","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505402","PMC","PMC2505402","Medical Organisation","Br Med J","2036","1","1900","45-45","letter","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505407","PMC","PMC2505407","The Decrease of Venereal Disease in the Indian Army","Br Med J","2036","1","1900","48-48","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505380","PMC","PMC2505380","Salt Infusions in Cholera","Br Med J","2036","1","1900","46-46","letter","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505381","PMC","PMC2505381","Letters, Notes, and Answers to Correspondents","Br Med J","2036","1","1900","59-60","letter","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505396","PMC","PMC2505396","Literary Notes","Br Med J","2036","1","1900","42-42","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505397","PMC","PMC2505397","Royal Navy and Army Medical Services","Br Med J","2036","1","1900","55-55","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505359","PMC","PMC2505359","Medico-Legal and Medico-Ethical","Br Med J","2036","1","1900","57-57","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505365","PMC","PMC2505365","Public Health and Poor-Law Medical Services","Br Med J","2036","1","1900","56-57","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505370","PMC","PMC2505370","Association Intelligence","Br Med J","2036","1","1900","42-43","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505371","PMC","PMC2505371","India and the Colonies","Br Med J","2036","1","1900","48-48","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505373","PMC","PMC2505373","Reports on Medical and Surgical Practice in the Hospitals and Asylums of the British Empire","Br Med J","2036","1","1900","17-18","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505400","PMC","PMC2505400","An Epitome of Current Medical Literature","Br Med J","2036","1","1900","E1-E4","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505401","PMC","PMC2505401","The War in South Africa","Br Med J","2036","1","1900","39-42","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505406","PMC","PMC2505406","Notes on Books","Br Med J","2036","1","1900","24-24","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505408","PMC","PMC2505408","Reports of Societies","Br Med J","2036","1","1900","18-22","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"PMC2505409","PMC","PMC2505409","British Medical Journal","Br Med J","2036","1","1900","31-38","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-02-22","1900-01-06","0007-1447",NA,NA,NA
"867750","ETH",NA,"Clinical observations on enteric fever : with notes and impressions of a personal attack",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-03","1900-01-01",NA,"10.5525/gla.thesis.83302","Fairlie A.",NA
"734993","ETH",NA,"Dysentery",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Moses OSJ.",NA
"734991","ETH",NA,"Studies in the osteology of the human foetus and infant",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-08-02","1900-01-01",NA,NA,"Waterston D.",NA
"734990","ETH",NA,"Some morbid conditions of pregnancy considered clinically and pathologically",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Thomas JE.",NA
"734989","ETH",NA,"Puerperal infection",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Stark JN.",NA
"734988","ETH",NA,"Surgical treatment of gastric ulcer, and its complications, more especially perforation",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Sander GAS.",NA
"734987","ETH",NA,"Ectopic gestation : notes on two cases, with special reference to the diagnosis and treatment",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Rowlands DR.",NA
"734986","ETH",NA,"Malignant mediastinal tumours",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Robson FWH.",NA
"734985","ETH",NA,"Notes on typhoid fever",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-08-02","1900-01-01",NA,NA,"Proudfoot FG.",NA
"734984","ETH",NA,"Treatment by retaining or retained gynaecological appliances",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Owen EL.",NA
"734983","ETH",NA,"Parasitology of malaria",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Nuttall H.",NA
"734982","ETH",NA,"Statistics of post diphtheritic paralysis, and, the pathology of the heart in cardiac paralysis of diptheria",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-08-02","1900-01-01",NA,NA,"Myers BE.",NA
"734981","ETH",NA,"Notes on retrobulbar neuritis, etc",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Miller GV.",NA
"734979","ETH",NA,"The morphia habit",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-08-02","1900-01-01",NA,NA,"Hird TA.",NA
"734978","ETH",NA,"Intracranial trifacial neurectomy and removal of the gasserian ganglion",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-08-02","1900-01-01",NA,NA,"Gibbons WE.",NA
"734977","ETH",NA,"Friedreich's ataxia",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","Y","N","N","N","2024-08-02","1900-01-01",NA,NA,"Gibb WA.",NA
"734976","ETH",NA,"On sprue",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Galloway DJ.",NA
"734974","ETH",NA,"Organo-therapeutics in the insane",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Easterbrook CC.",NA
"726279","ETH",NA,"Minor complaints associated with dilatation of the stomach",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Aitken CJH.",NA
"726278","ETH",NA,"On the condition of the nervous system in pregnancy",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Aitken CC.",NA
"726276","ETH",NA,"Plastic bronchitis",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Potter JC.",NA
"726275","ETH",NA,"Rheumatic fever",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Peterkin G.",NA
"726273","ETH",NA,"Congenital hypertrophy of the pylorus",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Nutting ES.",NA
"726272","ETH",NA,"The cranium and its contents",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Martin JS.",NA
"726271","ETH",NA,"Some therapeutic applications of oxygen gas, and an experimental research on animals with oxygen gas",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Leeb-duToit PG.",NA
"726270","ETH",NA,"Hysterical mutism",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Lawrie WD.",NA
"726269","ETH",NA,"Acromegaly, with notes of a case, and with special reference to the theory of reversion to the simian type",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Laurence AS.",NA
"726268","ETH",NA,"Serum therapy, with notes of cases treated by antitoxin therapy",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Jackson SE.",NA
"726267","ETH",NA,"The etiology, symptoms, diagnosis and treatment of empyema of the nasal accessory cavities",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Hollings GB.",NA
"726266","ETH",NA,"The treatment of ulcers, with special reference to ulcers of the leg",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Henderson GP.",NA
"726265","ETH",NA,"On the relation of sore throat to rheumatic fever and allied conditions",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Gibson T.",NA
"726264","ETH",NA,"Observations on certain thyroid diseases",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Gibson RW.",NA
"726263","ETH",NA,"On influenza : with special reference to the use of arsenic as a tonic in convalescence",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Gibson JA.",NA
"726262","ETH",NA,"South-African horse-sickness : its pathology and methods of protective inoculation",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Edington A.",NA
"726261","ETH",NA,"Appendicitis",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Dickson A.",NA
"726260","ETH",NA,"The treatment of pulmonary tuberculosis",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Crosse HW.",NA
"726259","ETH",NA,"The administration of antipyretics in typhoid fever",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Craig W.",NA
"726258","ETH",NA,"Pernicious anaemia : a review, with an analysis of 87 collected cases and the final result of many apparent cures",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Colman HC.",NA
"726257","ETH",NA,"Ichthyol : its uses in some skin disease",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Brownlie A.",NA
"726256","ETH",NA,"Contribution to our knowledge of the hypophysis and epiphysis cerebri",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Brown JM.",NA
"726255","ETH",NA,"An investigation into the antagonism between atropine and morphine",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Bashford EF.",NA
"705203","ETH",NA,"Observations on the aeteology, the 'congestive seizures' and the management of the general paralysis of the insane, with especial reference to its occurrence in the Royal Navy",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Clayton FHA.",NA
"691096","ETH",NA,"Germ content of the uterus and vagina during the normal puerperium",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Brownlee J.",NA
"657845","ETH",NA,"Short historical sketches of Ayur-Vedic, or Hindu system of medicine, and of Unani, or Mahomedan system of medicine",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Mirza A.",NA
"651431","ETH",NA,"Beri-beri in Hong Kong",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Gibson RM.",NA
"591770","ETH",NA,"Elephantiasis arabum",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Simpson D.",NA
"591760","ETH",NA,"Asthma in children : its pathogeny and varieties : with two cases",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Scott GB.",NA
"591556","ETH",NA,"A macroscopic and microscopic comparison of the vertebrate brain, with causes of brain lesion in the human subject",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Mackie AH.",NA
"591531","ETH",NA,"The theory and practice of counter-irritation",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Lyon AB.",NA
"591371","ETH",NA,"The apparently notable increase in the number of cases of cancer in the colony of Queensland and the probable causes",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Geddie WS.",NA
"591254","ETH",NA,"Water-itch, a hitherto undescribed skin disease",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Dalgetty AB.",NA
"591227","ETH",NA,"Movable kidney",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Cowie CG.",NA
"591225","ETH",NA,"Clinical notes on diphtheria",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Cowie HG.",NA
"591140","ETH",NA,"Entero colitis of infants : its aetiology and treatment",NA,NA,NA,"1900",NA,"dissertation","N","N","N","N","N","N",0,"N","N","N","N","N","2024-08-02","1900-01-01",NA,NA,"Beaton F.",NA
"PMC10147170","PMC","PMC10147170","Dr. Benjamin H. Catching","Int Dent J (Phila)","1","21","1900","62-63","obituary","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2023-11-03","1900-01-01","1069-0441",NA,NA,NA
"PMC10147175","PMC","PMC10147175","Academy of Stomatology—Resolutions upon the Death of Dr. Bonwill","Int Dent J (Phila)","1","21","1900","64-64","obituary","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2023-11-03","1900-01-01","1069-0441",NA,NA,NA
"37912669","MED","PMC10147183","Academy of Stomatology.","Int Dent J (Phila)","1","21","1900","32-38","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2023-11-02","1900-01-01","1069-0441",NA,NA,"37912669"
"37912668","MED","PMC10147182","Wisconsin State Board of Dental Examiners.","Int Dent J (Phila)","1","21","1900","64-67","letter; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2023-11-02","1900-01-01","1069-0441",NA,NA,"37912668"
"37912667","MED","PMC10147181","Massachusetts Dental Society: The Sixth-Year Molar.","Int Dent J (Phila)","1","21","1900","49-58","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2023-11-02","1900-01-01","1069-0441",NA,"Daly JH.","37912667"
"37912666","MED","PMC10147179","Dental Epochs in the Nineteenth Century.","Int Dent J (Phila)","1","21","1900","58-62","editorial","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2023-11-02","1900-01-01","1069-0441",NA,NA,"37912666"
"37912665","MED","PMC10147177","The New York Institute of Stomatology.","Int Dent J (Phila)","1","21","1900","39-49","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2023-11-02","1900-01-01","1069-0441",NA,NA,"37912665"
